endTime,artistName,trackName,msPlayed
2024-08-16 15:30,Beck,Dreams,2710
2024-08-16 15:30,Elton John,Cold Heart - PNAU Remix,160
2024-08-16 15:30,Kanye West,Big Brother,740
2024-08-16 15:30,Juice WRLD,Wishing Well,880
2024-08-16 15:30,Empire Of The Sun,We Are The People,261510
2024-08-16 15:30,Young Thug,Livin It Up (with Post Malone & A$AP Rocky),860
2024-08-16 15:30,Gloria Gaynor,I Will Survive,1030
2024-08-16 15:34,elricfd,sleep,228490
2024-08-16 15:34,Saint Motel,My Type,1300
2024-08-16 15:34,The Weeknd,Less Than Zero,1300
2024-08-16 15:34,Carly Rae Jepsen,I Really Like You,1580
2024-08-16 15:34,Birdy,Skinny Love,1270
2024-08-16 15:34,Kanye West,I Wonder,6080
2024-08-16 15:35,Denzal Park,I'm A Drum-Machine - Radio Edit,910
2024-08-16 15:35,Jungle,Busy Earnin',1150
2024-08-16 15:35,Flux Pavilion,Pull The Trigger - Maduk Remix,2000
2024-08-16 15:35,KSI,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",820
2024-08-16 15:35,Kanye West,Come to Life,1270
2024-08-16 15:35,Meek Mill,Dreams and Nightmares,1440
2024-08-16 15:35,BOI WHAT,Just a Pineapple,0
2024-08-16 15:35,Raury,Crystal Express,860
2024-08-16 15:35,Shakira,Te Felicito,470
2024-08-16 15:35,Foster The People,Call It What You Want,0
2024-08-16 15:35,Travis Scott,Maria I'm Drunk (feat. Justin Bieber & Young Thug),0
2024-08-16 15:35,Remi Wolf,Photo ID (with Dominic Fike),1020
2024-08-16 15:35,Unknown Mortal Orchestra,Can’t Keep Checking My Phone,1130
2024-08-16 15:35,Phoenix,Lisztomania,1130
2024-08-16 15:35,Nova Rogue,Still I Rise,1140
2024-08-16 15:35,fun.,Some Nights,1090
2024-08-16 15:35,Kaifi Khalil,Kahani Suno 2.0,1220
2024-08-16 15:35,Architecture In Helsinki,Escapee,1030
2024-08-16 15:35,Taylor Swift,august,1010
2024-08-16 15:35,Sarah Schachner,Assassin's Creed Valhalla Main Theme (feat. Einar Selvik),1000
2024-08-16 15:35,Cat Burns,go (feat. Loski & Russ Millions),550
2024-08-16 15:35,Roddy Ricch,The Box,1630
2024-08-16 15:35,Shouse,Won't Forget You,880
2024-08-16 15:35,Central Cee,Doja,940
2024-08-16 15:35,The Weeknd,Reminder,540
2024-08-16 15:35,Quinn XCII,U & Us,1230
2024-08-16 15:35,Young Thug,Power,1090
2024-08-16 15:35,Sjowgren,Seventeen,1150
2024-08-16 15:35,Polo G,I Know,890
2024-08-16 15:35,Kendrick Lamar,We Cry Together,1060
2024-08-16 15:35,Nico & Vinz,When the Day Comes,1210
2024-08-16 15:35,Lil Yachty,66,1080
2024-08-16 15:35,Shakewell,Leglock,680
2024-08-16 15:35,Trippie Redd,A Feeling,1280
2024-08-16 15:35,Ram Di Dam,Flashbacks,2760
2024-08-16 15:35,Drake,Jimmy Cooks (feat. 21 Savage),1050
2024-08-16 15:35,NF,The Search,1140
2024-08-16 15:35,Quavo,Greatness,4480
2024-08-16 15:35,Kid Cudi,Pursuit Of Happiness (Nightmare),1270
2024-08-16 15:35,The Strokes,Selfless,970
2024-08-16 15:35,TENDER,Erode,950
2024-08-16 15:35,J. Cole,Power Trip (feat. Miguel),1270
2024-08-16 15:35,Stormzy,Shut Up,950
2024-08-16 15:35,Empire Of The Sun,Way To Go,1550
2024-08-16 15:35,Frank Ocean,White Ferrari,810
2024-08-16 15:35,KANA-BOON,シルエット,580
2024-08-16 15:35,Glen Campbell,Rhinestone Cowboy,890
2024-08-16 15:35,Avicii,SOS (feat. Aloe Blacc),1120
2024-08-16 15:36,Mareux,The Perfect Girl,1160
2024-08-16 15:36,Salim–Sulaiman,Tujh Mein Rab Dikhta Hai,910
2024-08-16 15:36,Otnicka,Peaky Blinder,1310
2024-08-16 15:36,Saint Motel,Move,1040
2024-08-16 15:36,Saint Raymond,Wild Heart,1200
2024-08-16 15:36,Swedish House Mafia,Moth To A Flame (with The Weeknd),1280
2024-08-16 15:36,Glass Animals,Domestic Bliss,880
2024-08-16 15:36,KAYTRANADA,DYSFUNCTIONAL,1110
2024-08-16 15:36,Travis Scott,CAN'T SAY,1180
2024-08-16 15:36,Skepta,Same Old Story,750
2024-08-16 15:36,Gnarls Barkley,Crazy,1250
2024-08-16 15:36,Danheim,Hel,980
2024-08-16 15:36,Lil Uzi Vert,Erase Your Social,1060
2024-08-16 15:36,Burna Boy,Last Last,1230
2024-08-16 15:36,All Mankind,Break the Spell,1780
2024-08-16 15:36,Baio,Sister of Pearl,1730
2024-08-16 15:36,Kid Cudi,Scott Mescudi Vs. The World,1010
2024-08-16 15:36,Rednek,They Call Me - Radio Mix,650
2024-08-16 15:36,Kygo,Lost Without You (with Dean Lewis),1130
2024-08-16 15:36,Swedish House Mafia,Heaven Takes You Home (feat. Connie Constance),1310
2024-08-16 15:36,Empire Of The Sun,Wandering Star,1330
2024-08-16 15:36,Matthew Wilder,Break My Stride,2830
2024-08-16 15:36,Lana Del Rey,Gods & Monsters,1350
2024-08-16 15:36,The Kid LAROI,WITHOUT YOU,1270
2024-08-16 15:36,Empire Of The Sun,Happy Like You,980
2024-08-16 15:36,Lil Wayne,Mr. Carter,1180
2024-08-16 15:36,Kendrick Lamar,Chapter Six,1500
2024-08-16 15:36,Calvin Harris,Outside (feat. Ellie Goulding),1000
2024-08-16 15:36,The Chicks,Landslide,1180
2024-08-16 15:36,Kanye West,Champion,1340
2024-08-16 15:36,Adele,Rolling in the Deep,1060
2024-08-16 15:36,Kx5,Escape (feat. Hayla),970
2024-08-16 15:36,Brian Tyler,Formula 1 Theme,1010
2024-08-16 15:36,Rock Mafia,The Big Bang,1160
2024-08-16 15:36,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],1300
2024-08-16 15:36,Metric,Speed The Collapse,2050
2024-08-16 15:36,Elton John,Goodbye Yellow Brick Road - Remastered 2014,1140
2024-08-16 15:36,Denzel Curry,Ultimate,980
2024-08-16 15:36,Dayglow,Can I Call You Tonight?,1110
2024-08-16 15:36,Raaban,Bad Boy (feat. Luana Kiara),2570
2024-08-16 15:36,Quavo,HOTEL LOBBY (Unc & Phew),1280
2024-08-16 15:36,Coldplay,Speed of Sound,1170
2024-08-16 15:36,Kendrick Lamar,DNA.,920
2024-08-16 15:36,Twenty One Pilots,Ride,1140
2024-08-16 15:37,UNIKID,Choose Me,1380
2024-08-16 15:37,NF,PAID MY DUES,1260
2024-08-16 15:37,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),1130
2024-08-16 15:37,Social House,Magic In The Hamptons (feat. Lil Yachty),1350
2024-08-16 15:37,Coldplay,Higher Power,960
2024-08-16 15:43,Heidi Montag,I'll Do It,413966
2024-08-16 15:44,NF,GONE,1350
2024-08-16 15:44,Drake,"Hold On, We're Going Home",7953
2024-08-16 15:44,Baby Keem,APOLOGIZE,1200
2024-08-16 15:46,A$AP Rocky,Sundress,158205
2024-08-16 15:49,Ivan B,Sweaters,139644
2024-08-16 15:53,No Wyld,Let Me Know,252093
2024-08-16 15:54,Wiz Khalifa,The Thrill,630
2024-08-16 15:54,ArrDee,Come & Go,52156
2024-08-16 15:54,Zack Bia,One Of Those Days (feat. Lil Yachty & with 347aidan),1470
2024-08-16 15:54,Macklemore,MANIAC (feat. Windser),1320
2024-08-16 15:57,Macklemore,MANIAC (feat. Windser),180902
2024-08-16 16:00,Wiz Khalifa,The Thrill,205237
2024-08-16 16:03,Macklemore,MANIAC (feat. Windser),180902
2024-08-16 16:07,Wiz Khalifa,The Thrill,234333
2024-08-16 16:11,French Montana,Unforgettable,233901
2024-08-16 16:20,Kanye West,Runaway,547733
2024-08-16 16:22,Lil Uzi Vert,Just Wanna Rock,123890
2024-08-16 16:25,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2024-08-16 16:33,Tame Impala,Let It Happen,467586
2024-08-16 16:36,Arizona Zervas,ROXANNE,163636
2024-08-16 18:20,Kanye West,Waves,83135
2024-08-16 20:27,Kanye West,Waves,3243
2024-08-16 20:28,¥$,BURN,111458
2024-08-16 20:31,Frank Ocean,Lost,177705
2024-08-16 20:32,Bayonne,Appeals,4501
2024-08-16 20:32,Gunna,P power (feat. Drake),3797
2024-08-16 20:36,Empire Of The Sun,Celebrate,199333
2024-08-17 06:15,Franky Wah,Not In Love (feat. LOWES),57446
2024-08-17 06:22,NF,Intro III,554
2024-08-17 06:22,Franky Wah,Not In Love (feat. LOWES),127233
2024-08-17 06:25,Darren Kiely,Ocean,162963
2024-08-17 06:25,Lord Huron,The Night We Met,4342
2024-08-17 06:25,DPR IAN,No Blueberries,2113
2024-08-17 06:25,Icona Pop,Emergency,30952
2024-08-17 06:25,DripReport,Skechers,2136
2024-08-17 06:30,Sunday Scaries,Don't You Cry,3793
2024-08-17 06:30,Clement Marfo & the Frontline,Us Against the World,4249
2024-08-17 06:30,Coldplay,Speed of Sound,287906
2024-08-17 06:31,Matthew Wilder,Break My Stride,21432
2024-08-17 06:31,Jaden,Icon,3459
2024-08-17 06:33,Colbie Caillat,Bubbly,2446
2024-08-17 06:33,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",6431
2024-08-17 06:33,Django Django,Hail Bop,2763
2024-08-17 06:33,¥$,BURN,111458
2024-08-17 06:33,Próxima Parada,Musta Been a Ghost,1718
2024-08-17 06:33,King,Tu Aake Dekhle,2159
2024-08-17 06:36,Foster The People,Call It What You Want,2623
2024-08-17 06:36,Koi,big,2113
2024-08-17 06:36,Tion Wayne,Wid It,1346
2024-08-17 06:36,SAFIA,Bye Bye,2182
2024-08-17 06:36,WWE,WWE: Medal (Kurt Angle),2345
2024-08-17 06:36,Drake,Circo Loco,171177
2024-08-17 06:36,NF,The Search,4040
2024-08-17 06:39,Danny Ocean,Me Rehúso,170039
2024-08-17 06:39,Bruno Mars,Leave The Door Open,15232
2024-08-17 07:46,Loaded Lux,Til This Day,103259
2024-08-17 07:50,Darren Kiely,Ocean,167989
2024-08-17 07:51,The Strokes,The Adults Are Talking,3482
2024-08-17 07:51,Louis The Child,It's Strange (feat. K.Flay),113168
2024-08-17 07:52,Frank Ocean,Thinkin Bout You,4992
2024-08-17 07:55,Kina,Can We Kiss Forever?,187931
2024-08-17 07:56,Bakermat,Madan (King),67591
2024-08-17 07:59,BROCKHAMPTON,QUEER,278
2024-08-17 07:59,BROCKHAMPTON,QUEER,4244
2024-08-17 07:59,Hilltop Hoods,Still Standing,210573
2024-08-17 07:59,Hilltop Hoods,Still Standing,1578
2024-08-17 08:01,Luke Willies,Don't Copy My Flow,79333
2024-08-17 08:04,Coldplay,Viva La Vida,215407
2024-08-17 08:05,Radical Face,Welcome Home,6339
2024-08-17 08:06,Coolio,Gangsta's Paradise,1927
2024-08-17 08:06,Kaifi Khalil,Kahani Suno 2.0,1671
2024-08-17 08:06,Rihanna,Only Girl (In The World),87214
2024-08-17 08:06,Juice WRLD,Sometimes,4969
2024-08-17 08:08,Travis Scott,YOSEMITE,102051
2024-08-17 08:10,Harry Styles,As It Was,106022
2024-08-17 08:14,Savoir Adore,Dreamers,249260
2024-08-17 08:15,Danheim,Hel,6896
2024-08-17 08:15,Frank Ocean,Ivy,74738
2024-08-17 08:15,American Authors,Hit It,1555
2024-08-17 08:16,All Mankind,Break the Spell,46625
2024-08-17 08:16,Shaboozey,A Bar Song (Tipsy),3970
2024-08-17 09:05,French Montana,Unforgettable,233901
2024-08-17 12:37,Kanye West,Fade,18828
2024-08-17 12:53,Kanye West,Fade,46835
2024-08-17 12:56,Kanye West,Flashing Lights,3831
2024-08-17 12:56,Joji,Glimpse of Us,73049
2024-08-17 12:56,Outkast,Hey Ya!,21733
2024-08-17 16:26,Mark Ronson,Record Collection,150836
2024-08-17 16:28,Mark Ronson,Record Collection,78850
2024-08-17 16:28,Travis Scott,Maria I'm Drunk (feat. Justin Bieber & Young Thug),7991
2024-08-17 16:32,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),2623
2024-08-17 16:32,Mark Ronson,Record Collection,229773
2024-08-17 16:32,J. Cole,She Knows (feat. Amber Coffman & Cults),1718
2024-08-17 16:32,Travis Scott,Maria I'm Drunk (feat. Justin Bieber & Young Thug),31044
2024-08-17 16:32,Lemaitre,We Got U,2670
2024-08-17 16:32,Kanye West,Wash Us In The Blood,1857
2024-08-17 16:32,Benzz,Je M'appelle (feat. Tion Wayne & French Montana) - Remix,4063
2024-08-17 16:33,21 Savage,redrum,27678
2024-08-17 16:33,Russ Millions,Keisha & Becky - Remix,1346
2024-08-17 16:33,Dum Dum Girls,It Only Takes One Night,4527
2024-08-17 16:34,Mareux,The Perfect Girl,64876
2024-08-17 16:34,ABBA,Dancing Queen,2438
2024-08-17 16:34,Kendrick Lamar,N95,1648
2024-08-17 16:34,Fitz and The Tantrums,Out of My League,2600
2024-08-17 16:34,Unknown Mortal Orchestra,Can’t Keep Checking My Phone,8080
2024-08-17 16:34,Avicii,Levels - Radio Edit,3134
2024-08-17 16:34,Maroon 5,Cold (feat. Future),1277
2024-08-17 18:13,Fitz and The Tantrums,Out of My League,209386
2024-08-17 18:14,Maroon 5,Cold (feat. Future),44800
2024-08-17 18:16,Lana Del Rey,Gods & Monsters,57957
2024-08-17 18:16,Foreign Beggars,What's Good,22430
2024-08-17 18:17,Coldplay,Adventure of a Lifetime,1393
2024-08-17 18:17,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),5015
2024-08-17 18:18,ArrDee,Come & Go,2159
2024-08-17 18:18,Kanye West,Homecoming,64388
2024-08-17 18:19,Baby Keem,highway 95,91782
2024-08-17 18:23,The Kid LAROI,WHERE DOES YOUR SPIRIT GO?,1904
2024-08-17 18:23,Kendrick Lamar,All The Stars (with SZA),214151
2024-08-17 18:52,A$AP Rocky,Sundress,158205
2024-08-17 18:56,Zimmer90,What Love Is,220373
2024-08-17 18:59,AC/DC,You Shook Me All Night Long,197172
2024-08-17 18:59,Sepultura,Itsári,2560
2024-08-17 18:59,Jack Harlow,First Class,1770
2024-08-17 18:59,Fly By Midnight,Different Lives,1024
2024-08-18 08:04,Backstreet Boys,Show Me the Meaning of Being Lonely,544519
2024-08-18 08:08,PNAU,AEIOU,195446
2024-08-18 08:12,Rae Sremmurd,Black Beatles,291893
2024-08-18 10:08,Lil Uzi Vert,Myron,314526
2024-08-18 10:12,Kendrick Lamar,Not Like Us,274192
2024-08-18 10:16,Wasuremono,Are You OK?,263733
2024-08-18 10:28,Khalid,8TEEN,222792
2024-08-18 13:04,Khalid,8TEEN,1400
2024-08-18 13:06,Verzache,Needs,177479
2024-08-18 13:08,Fetty Wap,Trap Queen,83100
2024-08-18 13:08,Youngblood Hawke,We Come Running,2570
2024-08-18 13:11,Gunna,P power (feat. Drake),193346
2024-08-18 13:15,Glass Animals,Heat Waves,109453
2024-08-18 13:18,Kygo,Raging (feat. Kodaline),224486
2024-08-18 13:19,Diddy - Dirty Money,Coming Home,1400
2024-08-18 13:19,Empire Of The Sun,To Her Door,4890
2024-08-18 13:19,Zac Efron,Gotta Go My Own Way,55633
2024-08-18 13:19,21 Savage,Mr. Right Now (feat. Drake),1240
2024-08-18 13:19,Kanye West,I Wonder,1380
2024-08-18 13:24,NF,GONE,1260
2024-08-18 13:24,Empire Of The Sun,We Are The People,262360
2024-08-18 13:24,Belinda Carlisle,Heaven Is A Place On Earth,1870
2024-08-18 13:27,Galantis,In My Head,202890
2024-08-18 13:29,Owl City,Fireflies,14370
2024-08-18 13:29,Owl City,Fireflies,890
2024-08-18 13:29,Galantis,In My Head,1340
2024-08-18 13:29,Baby Keem,16,980
2024-08-18 13:29,Baby Keem,16,1380
2024-08-18 13:33,Kavinsky,Nightcall,235643
2024-08-18 13:36,Flux Pavilion,Pull The Trigger - Maduk Remix,222774
2024-08-18 13:40,Kanye West,Waves,181573
2024-08-18 13:43,Catfish and the Bottlemen,Cocoon,236887
2024-08-18 13:48,Foals,Mountain at My Gates,244293
2024-08-18 13:51,Empire Of The Sun,On Our Way Home,183844
2024-08-18 13:56,Daft Punk,Instant Crush (feat. Julian Casablancas),337560
2024-08-18 14:00,Jean Dawson,Triple Double,222621
2024-08-18 14:03,Harry Styles,Golden,208906
2024-08-18 14:08,No Wyld,Let Me Know,252093
2024-08-18 14:08,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),28781
2024-08-18 14:10,Myles Smith,Stargazing,48256
2024-08-18 14:10,The Kid LAROI,NIGHTS LIKE THIS,86983
2024-08-18 14:12,Myles Smith,Stargazing,2996
2024-08-18 14:12,The Kid LAROI,NIGHTS LIKE THIS,86983
2024-08-18 14:17,Jaden,BYE,296048
2024-08-18 14:20,Warriyo,Mortals,169181
2024-08-18 14:28,Tame Impala,Let It Happen,467586
2024-08-18 14:30,XXXTENTACION,Fuck Love,146520
2024-08-18 14:32,Kanye West,All Of The Lights,1460
2024-08-18 14:32,Lil Yachty,WE SAW THE SUN!,2190
2024-08-18 14:32,Juice WRLD,The Light,8330
2024-08-18 14:32,Carly Rae Jepsen,I Really Like You,90083
2024-08-18 14:32,Roddy Ricch,The Box,2800
2024-08-18 14:32,The Weeknd,Take My Breath,1080
2024-08-18 14:32,Kid Cudi,Tequila Shots,2000
2024-08-18 14:32,ThxSoMch,SPIT IN MY FACE!,1090
2024-08-18 14:32,Glen Campbell,Rhinestone Cowboy,1070
2024-08-18 14:36,Wiz Khalifa,The Thrill,234333
2024-08-18 14:37,Lil Wayne,Mr. Carter,1140
2024-08-18 14:37,Baby Keem,family ties (with Kendrick Lamar),49206
2024-08-18 14:40,Mac Miller,The Spins,195873
2024-08-18 14:43,Metro Boomin,Overdue (with Travis Scott),166093
2024-08-18 14:45,Wallows,Remember When,155146
2024-08-18 14:49,All Tvvins,Darkest Ocean - Radio Edit,190016
2024-08-18 14:52,Money Man,24 (feat. Lil Baby),182857
2024-08-18 16:51,Tory Lanez,The Color Violet,54192
2024-08-18 17:05,Tory Lanez,The Color Violet,172273
2024-08-19 03:38,Lil Uzi Vert,Paradise,1066
2024-08-19 03:38,Kanye West,Welcome To Heartbreak,1664
2024-08-19 03:38,Kanye West,Welcome To Heartbreak,196870
2024-08-19 03:38,Radical Face,Welcome Home,896
2024-08-19 03:38,Travis Scott,YOSEMITE,4351
2024-08-19 03:39,Zack Bia,One Of Those Days (feat. Lil Yachty & with 347aidan),1535
2024-08-19 03:39,The Game,Hate It Or Love It,2026
2024-08-19 03:46,Tame Impala,Let It Happen,380162
2024-08-19 03:46,Bang La Decks,Utopia - Radio Edit,1215
2024-08-19 03:48,Stormzy,Shut Up,155648
2024-08-19 14:05,Warriyo,Mortals,359607
2024-08-19 14:06,The Kid LAROI,NIGHTS LIKE THIS,86983
2024-08-19 14:09,Lil Uzi Vert,Erase Your Social,199993
2024-08-19 14:13,Teeth,See Spaces,191822
2024-08-19 14:13,Kid Cudi,Pursuit Of Happiness (Nightmare),3300
2024-08-19 14:16,Galantis,In My Head,221065
2024-08-19 14:18,Juice WRLD,The Light,79644
2024-08-19 14:18,Lil Uzi Vert,Just Wanna Rock,5060
2024-08-19 14:18,Kanye West,Hurricane,2120
2024-08-19 14:20,Kendrick Lamar,Money Trees,1690
2024-08-19 14:20,Kanye West,Runaway,900
2024-08-19 14:20,Foals,Mountain at My Gates,107700
2024-08-19 14:20,ArrDee,Come & Go,990
2024-08-19 14:20,Vance Joy,Mess Is Mine,1590
2024-08-19 14:20,Catfish and the Bottlemen,Cocoon,1270
2024-08-19 14:20,Kid Cudi,Mr. Rager,1120
2024-08-19 14:20,Young Thug,Livin It Up (with Post Malone & A$AP Rocky),970
2024-08-19 14:22,Playboi Carti,Shoota (feat. Lil Uzi Vert),154406
2024-08-19 14:23,Nova Rogue,Still I Rise,41484
2024-08-19 14:27,All Mankind,Break the Spell,17280
2024-08-19 14:27,Birdy,Wings,1290
2024-08-19 14:27,Franky Wah,Not In Love (feat. LOWES),223129
2024-08-19 14:30,A$AP Rocky,Sundress,158205
2024-08-19 14:33,The Griswolds,16 Years,225720
2024-08-19 14:36,Baby Keem,16,152964
2024-08-19 14:39,Harry Styles,Golden,208906
2024-08-19 14:42,Kanye West,Waves,173523
2024-08-19 14:47,No Wyld,Let Me Know,252093
2024-08-19 14:50,Kanye West,No Child Left Behind,178061
2024-08-19 14:53,Magic Man,Tonight,217241
2024-08-19 14:57,French Montana,Unforgettable,233901
2024-08-19 15:01,Central Cee,Khabib,201168
2024-08-19 15:03,NF,GONE,97114
2024-08-19 15:09,Daft Punk,Instant Crush (feat. Julian Casablancas),337560
2024-08-19 15:16,Frank Ocean,Lost,224
2024-08-19 15:19,Quavo,HOTEL LOBBY (Unc & Phew),142657
2024-08-19 15:22,Lil Uzi Vert,Days Come and Go,195402
2024-08-19 15:22,Kanye West,Moon,2261
2024-08-19 15:25,S-X,Neither Would I,183906
2024-08-19 15:26,Jaden,BYE,79486
2024-08-19 16:20,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),47658
2024-08-19 16:23,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),173980
2024-08-19 16:40,Empire Of The Sun,On Our Way Home,143962
2024-08-20 03:28,Empire Of The Sun,On Our Way Home,32769
2024-08-20 03:48,Jean Dawson,Triple Double,222621
2024-08-20 03:51,Tory Lanez,Lady Of Namek,193993
2024-08-20 05:32,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),35419
2024-08-20 05:37,Wilkinson,Afterglow,228642
2024-08-20 14:14,Tseba,Must Be Love,245647
2024-08-20 14:14,Tseba,Must Be Love,2688
2024-08-20 14:14,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,1151
2024-08-20 14:15,Wiz Khalifa,The Thrill,1343
2024-08-20 14:15,Atlas Genius,Stockholm,3648
2024-08-20 14:18,Atlas Genius,Stockholm,191640
2024-08-20 14:22,Wiz Khalifa,The Thrill,234333
2024-08-21 03:19,¥$,DO IT,55223
2024-08-21 03:20,Shakira,Te Felicito,1600
2024-08-21 03:20,UNIKID,Choose Me,5141
2024-08-21 03:20,¥$,DO IT,38272
2024-08-21 03:23,Swedish House Mafia,Heaven Takes You Home (feat. Connie Constance),214071
2024-08-21 03:42,Excuse Me Moses,I Wonder,146218
2024-08-21 03:42,Lorde,Royals,1194
2024-08-21 03:42,Zac Efron,Gotta Go My Own Way,789
2024-08-21 03:42,Lobo,There Ain't No Way,1237
2024-08-21 03:42,Belly,Die For It (ft. Nas),1535
2024-08-21 03:42,The Griswolds,16 Years,1856
2024-08-21 03:42,Nico & Vinz,When the Day Comes,1557
2024-08-21 03:42,Smallpools,Dreaming,5269
2024-08-21 03:46,Malachai,Snowflake,210626
2024-08-21 05:33,PNAU,AEIOU,1120
2024-08-21 05:33,Polo G,Wishing For A Hero (feat. BJ The Chicago Kid),1180
2024-08-21 05:33,Kendrick Lamar,Father Time (feat. Sampha),920
2024-08-21 05:33,Kendrick Lamar,Money Trees,59955
2024-08-21 05:33,Gunna,fukumean,1040
2024-08-21 05:33,Matrix & Futurebound,Control,2630
2024-08-21 05:33,The Weeknd,Often - Kygo Remix,1070
2024-08-21 05:33,Travis Scott,FE!N (feat. Playboi Carti),980
2024-08-21 05:33,Joji,YEAH RIGHT,670
2024-08-21 05:33,Swedish House Mafia,Don't You Worry Child - Radio Edit,1370
2024-08-21 05:33,Carly Rae Jepsen,I Really Like You,880
2024-08-21 05:33,BROCKHAMPTON,CASH,1300
2024-08-21 05:33,Quantic and His Combo Barbaro,Un Canto a Mi Tierra - Cut Chemist Remix,230
2024-08-21 05:33,Empire Of The Sun,Changes,1960
2024-08-21 05:33,Dire Straits,Brothers In Arms - Remastered 1996,1400
2024-08-21 05:33,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),1010
2024-08-21 05:33,TENDER,Erode,830
2024-08-21 05:33,Ka$tro,In Essence,820
2024-08-21 05:39,Beck,Dreams,314486
2024-08-21 05:42,Bastille,Hangin',209760
2024-08-21 05:44,Tory Lanez,Midnight's Interlude,100843
2024-08-21 05:44,Bon Iver,Holocene,7310
2024-08-21 05:44,Danheim,Hel,1950
2024-08-21 05:44,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),1370
2024-08-21 05:44,Glen Campbell,Rhinestone Cowboy,2380
2024-08-21 05:45,Danheim,Hel,54680
2024-08-21 05:45,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),1430
2024-08-21 13:48,Savoir Adore,Dreamers,88450
2024-08-21 13:51,Savoir Adore,Dreamers,160820
2024-08-21 13:55,Kygo,It Ain't Me (with Selena Gomez),220780
2024-08-21 13:56,David Kushner,Daylight,34049
2024-08-21 13:57,Foster The People,Call It What You Want,3870
2024-08-21 13:57,Foster The People,Call It What You Want,8060
2024-08-21 13:57,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),1000
2024-08-21 13:57,Dayglow,Hot Rod,2140
2024-08-21 13:57,Verzache,Needs,870
2024-08-21 13:57,Parcels,Overnight,1600
2024-08-21 13:57,Elijah Waters,Lose Control,1750
2024-08-21 13:57,Elijah Waters,Lose Control,250
2024-08-21 13:57,lucidbeatz,Gone (sped up),1180
2024-08-21 13:57,Baby Keem,16,1050
2024-08-21 13:57,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),780
2024-08-21 13:57,America,A Horse with No Name,2420
2024-08-21 13:57,Juice WRLD,Hate The Other Side (with Marshmello & The Kid Laroi),1480
2024-08-21 13:57,Myles Smith,Stargazing,3920
2024-08-21 13:57,Gil Vain,אל תשאלי (מארח את בניה ברבי),760
2024-08-21 13:57,Juice WRLD,Sometimes,1500
2024-08-21 13:57,O-Zone,Dragostea din tei,35890
2024-08-21 13:57,Kendrick Lamar,DNA.,440
2024-08-21 13:57,Metro Boomin,Overdue (with Travis Scott),850
2024-08-21 13:59,Young Thug,Bad Bad Bad (feat. Lil Baby),830
2024-08-21 13:59,Daft Punk,Veridis Quo,103470
2024-08-21 14:02,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),161250
2024-08-21 14:02,Locnville,Sun in My Pocket,8260
2024-08-21 14:07,Imagine Dragons,Shots - Broiler Remix,344110
2024-08-21 14:08,Lil Baby,Same Thing,3750
2024-08-21 14:11,Stromae,Papaoutai,232146
2024-08-21 14:11,The Red Jumpsuit Apparatus,Face Down,2320
2024-08-21 14:11,Outkast,Hey Ya!,4033
2024-08-21 14:14,Loaded Lux,Til This Day,133586
2024-08-21 14:17,Kid Cudi,Sky Might Fall,6050
2024-08-21 14:17,Olympic Ayres,Magic,3680
2024-08-21 14:17,Parade of Lights,Feeling Electric,213893
2024-08-21 14:18,Coldplay,Higher Power,4080
2024-08-21 14:20,John Newman,Love Me Again,171750
2024-08-21 14:20,Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",2150
2024-08-21 14:21,Camo & Krooked,The Lesson,4860
2024-08-21 14:23,Lil Uzi Vert,Silly Watch,790
2024-08-21 14:23,Twenty One Pilots,Stressed Out,9400
2024-08-21 14:23,Calabasas,Gory Love,5730
2024-08-21 14:23,Zerb,Mwaki,157290
2024-08-21 14:23,Lorde,Team,1450
2024-08-21 14:28,Empire Of The Sun,DNA,265629
2024-08-21 14:28,Kanye West,Diamonds From Sierra Leone - Remix,750
2024-08-21 14:28,The Weeknd,In Your Eyes,20441
2024-08-21 14:28,Kid Cudi,Pursuit Of Happiness (Nightmare),920
2024-08-21 14:28,Phil Collins,Look Through My Eyes,1340
2024-08-21 14:32,Backstreet Boys,Show Me the Meaning of Being Lonely,234960
2024-08-21 14:34,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),1090
2024-08-21 14:34,Lil Baby,We Should (feat. Young Thug),104230
